ballotID,precinctPortion,ballot_type,countingGroup,precinct,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10
00273_00000_926364,056.002,Ballot 14 - Type 14,Election Day,056,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_394944,056.002,Ballot 14 - Type 14,Election Day,056,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_905271,057.002,Ballot 14 - Type 14,Election Day,057,KEN MIYAGISHIMA,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_084613,056.002,Ballot 14 - Type 14,Election Day,056,GREGORY Z SMITH,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_668444,055.002,Ballot 14 - Type 14,Election Day,055,KEN MIYAGISHIMA,GREGORY Z SMITH,ISABELLA SOLIS,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped
00273_00000_731315,056.002,Ballot 14 - Type 14,Election Day,056,WILLIAM BILL MATTIACE,MIKE A TELLEZ,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_086246,056.002,Ballot 14 - Type 14,Election Day,056,WILLIAM BILL MATTIACE,GREGORY Z SMITH,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_252890,007.002,Ballot 14 - Type 14,Election Day,007,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_711499,056.002,Ballot 14 - Type 14,Election Day,056,GREGORY Z SMITH,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_772489,030,Ballot 2 - Type 2,Election Day,030,JESUSITA DOLORES LUCERO,BEV COURTNEY,WILLIAM BILL MATTIACE,MIKE A TELLEZ,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,KEN MIYAGISHIMA,GREGORY Z SMITH
00273_00000_411631,056.002,Ballot 14 - Type 14,Election Day,056,KEN MIYAGISHIMA,GREGORY Z SMITH,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_469069,056.002,Ballot 14 - Type 14,Election Day,056,GREGORY Z SMITH,JORGE SANCHEZ,ISABELLA SOLIS,ALEXANDER PAIGE FRESQUEZ,ISABELLA SOLIS,BEV COURTNEY,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA
00273_00000_624463,056.002,Ballot 14 - Type 14,Election Day,056,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_457445,057.002,Ballot 14 - Type 14,Election Day,057,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,KEN MIYAGISHIMA,ISABELLA SOLIS,BEV COURTNEY,MIKE A TELLEZ,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,EUGENIA (GINA) MONTOYA ORTEGA,GREGORY Z SMITH
00273_00000_020799,056.002,Ballot 14 - Type 14,Election Day,056,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_449293,056.002,Ballot 14 - Type 14,Election Day,056,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,MIKE A TELLEZ,BEV COURTNEY,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_044379,078.002,Ballot 14 - Type 14,Election Day,078,GREGORY Z SMITH,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_565501,056.002,Ballot 14 - Type 14,Election Day,056,WILLIAM BILL MATTIACE,MIKE A TELLEZ,BEV COURTNEY,JORGE SANCHEZ,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ,ISABELLA SOLIS,KEN MIYAGISHIMA,GREGORY Z SMITH
00273_00000_994968,056.002,Ballot 14 - Type 14,Election Day,056,WILLIAM BILL MATTIACE,GREGORY Z SMITH,JESUSITA DOLORES LUCERO,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_844134,007.002,Ballot 14 - Type 14,Election Day,007,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_723293,108.002,Ballot 19 - Type 19,Election Day,108,GREGORY Z SMITH,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_453182,056.002,Ballot 14 - Type 14,Election Day,056,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_948949,025,Ballot 19 - Type 19,Election Day,025,EUGENIA (GINA) MONTOYA ORTEGA,GREGORY Z SMITH,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped
00273_00000_857832,056.002,Ballot 14 - Type 14,Election Day,056,BEV COURTNEY,JESUSITA DOLORES LUCERO,MIKE A TELLEZ,KEN MIYAGISHIMA,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,WILLIAM BILL MATTIACE,ISABELLA SOLIS,ALEXANDER PAIGE FRESQUEZ,JORGE SANCHEZ
00273_00000_606267,078.002,Ballot 14 - Type 14,Election Day,078,WILLIAM BILL MATTIACE,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_689701,057.002,Ballot 14 - Type 14,Election Day,057,GREGORY Z SMITH,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_988763,050,Ballot 14 - Type 14,Election Day,050,WILLIAM BILL MATTIACE,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,JORGE SANCHEZ,ISABELLA SOLIS,JESUSITA DOLORES LUCERO,MIKE A TELLEZ,BEV COURTNEY,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA
00273_00000_409127,055.002,Ballot 14 - Type 14,Election Day,055,KEN MIYAGISHIMA,GREGORY Z SMITH,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_516160,109.002,Ballot 17 - Type 17,Election Day,109,JORGE SANCHEZ,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ,MIKE A TELLEZ,ISABELLA SOLIS,GREGORY Z SMITH,BEV COURTNEY,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA
00273_00000_591674,056.002,Ballot 14 - Type 14,Election Day,056,GREGORY Z SMITH,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_704650,056.002,Ballot 14 - Type 14,Election Day,056,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_016778,056.002,Ballot 14 - Type 14,Election Day,056,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,GREGORY Z SMITH,MIKE A TELLEZ,ISABELLA SOLIS,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY,JORGE SANCHEZ
00273_00000_003789,056.002,Ballot 14 - Type 14,Election Day,056,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_319420,040.002,Ballot 19 - Type 19,Election Day,040,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_131139,055.002,Ballot 14 - Type 14,Election Day,055,BEV COURTNEY,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,MIKE A TELLEZ,ISABELLA SOLIS,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,JORGE SANCHEZ,EUGENIA (GINA) MONTOYA ORTEGA
00273_00000_986538,056.002,Ballot 14 - Type 14,Election Day,056,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_886981,078.002,Ballot 14 - Type 14,Election Day,078,GREGORY Z SMITH,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_332229,056.002,Ballot 14 - Type 14,Election Day,056,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_468600,055.002,Ballot 14 - Type 14,Election Day,055,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_487059,078.002,Ballot 14 - Type 14,Election Day,078,MIKE A TELLEZ,WILLIAM BILL MATTIACE,BEV COURTNEY,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_665380,057.002,Ballot 14 - Type 14,Election Day,057,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_876665,007.002,Ballot 14 - Type 14,Election Day,007,KEN MIYAGISHIMA,GREGORY Z SMITH,WILLIAM BILL MATTIACE,ISABELLA SOLIS,MIKE A TELLEZ,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY
00273_00000_751522,056.002,Ballot 14 - Type 14,Election Day,056,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_090872,056.002,Ballot 14 - Type 14,Election Day,056,KEN MIYAGISHIMA,GREGORY Z SMITH,WILLIAM BILL MATTIACE,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,BEV COURTNEY,JESUSITA DOLORES LUCERO,JORGE SANCHEZ,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ
00273_00000_544561,057.002,Ballot 14 - Type 14,Election Day,057,GREGORY Z SMITH,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_872737,056.002,Ballot 14 - Type 14,Election Day,056,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ,JORGE SANCHEZ,ISABELLA SOLIS,BEV COURTNEY,KEN MIYAGISHIMA,JESUSITA DOLORES LUCERO,GREGORY Z SMITH
00273_00000_845702,056.002,Ballot 14 - Type 14,Election Day,056,WILLIAM BILL MATTIACE,ISABELLA SOLIS,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_539150,057.002,Ballot 14 - Type 14,Election Day,057,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_803817,056.002,Ballot 14 - Type 14,Election Day,056,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_601595,056.002,Ballot 14 - Type 14,Election Day,056,MIKE A TELLEZ,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,GREGORY Z SMITH,JORGE SANCHEZ,ISABELLA SOLIS
00273_00000_057778,078.002,Ballot 14 - Type 14,Election Day,078,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,MIKE A TELLEZ,GREGORY Z SMITH,MIKE A TELLEZ,ISABELLA SOLIS,BEV COURTNEY,GREGORY Z SMITH,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA
00273_00000_950509,109.002,Ballot 17 - Type 17,Election Day,109,GREGORY Z SMITH,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,BEV COURTNEY,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,skipped,skipped,skipped,skipped
00273_00000_330317,042,Ballot 20 - Type 20,Election Day,042,MIKE A TELLEZ,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,BEV COURTNEY,ISABELLA SOLIS,JORGE SANCHEZ,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,KEN MIYAGISHIMA
00273_00000_620720,023,Ballot 19 - Type 19,Election Day,023,EUGENIA (GINA) MONTOYA ORTEGA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_841090,055.002,Ballot 14 - Type 14,Election Day,055,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_257401,056.002,Ballot 14 - Type 14,Election Day,056,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_879504,055.002,Ballot 14 - Type 14,Election Day,055,KEN MIYAGISHIMA,GREGORY Z SMITH,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_584888,051,Ballot 14 - Type 14,Election Day,051,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,KEN MIYAGISHIMA,BEV COURTNEY,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,MIKE A TELLEZ,JORGE SANCHEZ,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ
00273_00000_289196,056.002,Ballot 14 - Type 14,Election Day,056,WILLIAM BILL MATTIACE,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,BEV COURTNEY,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,ALEXANDER PAIGE FRESQUEZ,JORGE SANCHEZ,GREGORY Z SMITH,KEN MIYAGISHIMA
00273_00000_987416,056.002,Ballot 14 - Type 14,Election Day,056,WILLIAM BILL MATTIACE,ISABELLA SOLIS,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,MIKE A TELLEZ,GREGORY Z SMITH,skipped,skipped,skipped,skipped
00273_00000_623257,056.002,Ballot 14 - Type 14,Election Day,056,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,GREGORY Z SMITH,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,ALEXANDER PAIGE FRESQUEZ,skipped,skipped,skipped,skipped
00273_00000_446059,056.002,Ballot 14 - Type 14,Election Day,056,WILLIAM BILL MATTIACE,MIKE A TELLEZ,GREGORY Z SMITH,overvote,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_585977,053,Ballot 14 - Type 14,Election Day,053,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,JORGE SANCHEZ,MIKE A TELLEZ,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,BEV COURTNEY
00273_00000_918210,055.002,Ballot 14 - Type 14,Election Day,055,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_691453,057.002,Ballot 14 - Type 14,Election Day,057,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_154149,056.002,Ballot 14 - Type 14,Election Day,056,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,JORGE SANCHEZ,JESUSITA DOLORES LUCERO,GREGORY Z SMITH,ISABELLA SOLIS,MIKE A TELLEZ,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ
00273_00000_351279,078.002,Ballot 14 - Type 14,Election Day,078,BEV COURTNEY,JESUSITA DOLORES LUCERO,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ,ISABELLA SOLIS,GREGORY Z SMITH,JORGE SANCHEZ,EUGENIA (GINA) MONTOYA ORTEGA,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA
00273_00000_470254,055.002,Ballot 14 - Type 14,Election Day,055,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,KEN MIYAGISHIMA,GREGORY Z SMITH
00273_00000_749902,007.002,Ballot 14 - Type 14,Election Day,007,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_923475,056.002,Ballot 14 - Type 14,Election Day,056,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_637292,055.002,Ballot 14 - Type 14,Election Day,055,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_864080,057.002,Ballot 14 - Type 14,Election Day,057,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,ISABELLA SOLIS,BEV COURTNEY,JORGE SANCHEZ,MIKE A TELLEZ,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,KEN MIYAGISHIMA
00273_00000_390491,056.002,Ballot 14 - Type 14,Election Day,056,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_537017,078.002,Ballot 14 - Type 14,Election Day,078,WILLIAM BILL MATTIACE,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_379367,056.002,Ballot 14 - Type 14,Election Day,056,EUGENIA (GINA) MONTOYA ORTEGA,GREGORY Z SMITH,BEV COURTNEY,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_430192,108.002,Ballot 19 - Type 19,Election Day,108,GREGORY Z SMITH,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped
00273_00000_932200,044,Ballot 20 - Type 20,Election Day,044,GREGORY Z SMITH,ISABELLA SOLIS,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,BEV COURTNEY,MIKE A TELLEZ,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,JORGE SANCHEZ
00273_00000_993354,055.002,Ballot 14 - Type 14,Election Day,055,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,KEN MIYAGISHIMA,GREGORY Z SMITH
00273_00000_150996,099.002,Ballot 2 - Type 2,Election Day,099,MIKE A TELLEZ,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_177627,055.002,Ballot 14 - Type 14,Election Day,055,JORGE SANCHEZ,MIKE A TELLEZ,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_039728,056.002,Ballot 14 - Type 14,Election Day,056,EUGENIA (GINA) MONTOYA ORTEGA,ALEXANDER PAIGE FRESQUEZ,KEN MIYAGISHIMA,JORGE SANCHEZ,ISABELLA SOLIS,GREGORY Z SMITH,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,BEV COURTNEY
00273_00000_169692,067,Ballot 16 - Type 16,Election Day,067,KEN MIYAGISHIMA,ISABELLA SOLIS,JESUSITA DOLORES LUCERO,BEV COURTNEY,JORGE SANCHEZ,GREGORY Z SMITH,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ
00273_00000_924231,057.002,Ballot 14 - Type 14,Election Day,057,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,KEN MIYAGISHIMA
00273_00000_079991,057.002,Ballot 14 - Type 14,Election Day,057,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_693986,007.002,Ballot 14 - Type 14,Election Day,007,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_538869,046,Ballot 20 - Type 20,Election Day,046,WILLIAM BILL MATTIACE,ISABELLA SOLIS,MIKE A TELLEZ,JORGE SANCHEZ,EUGENIA (GINA) MONTOYA ORTEGA,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,BEV COURTNEY,GREGORY Z SMITH,KEN MIYAGISHIMA
00273_00000_450364,056.002,Ballot 14 - Type 14,Election Day,056,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,BEV COURTNEY,ISABELLA SOLIS,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,GREGORY Z SMITH,skipped,skipped,skipped
00273_00000_712305,056.002,Ballot 14 - Type 14,Election Day,056,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_501912,055.002,Ballot 14 - Type 14,Election Day,055,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_204871,056.002,Ballot 14 - Type 14,Election Day,056,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_112149,078.002,Ballot 14 - Type 14,Election Day,078,GREGORY Z SMITH,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,JORGE SANCHEZ,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE
00273_00000_546799,056.002,Ballot 14 - Type 14,Election Day,056,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,JORGE SANCHEZ,GREGORY Z SMITH,MIKE A TELLEZ,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,KEN MIYAGISHIMA
00273_00000_650232,057.002,Ballot 14 - Type 14,Election Day,057,EUGENIA (GINA) MONTOYA ORTEGA,WILLIAM BILL MATTIACE,overvote,ISABELLA SOLIS,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped
00273_00000_619282,056.002,Ballot 14 - Type 14,Election Day,056,JORGE SANCHEZ,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_563072,055.002,Ballot 14 - Type 14,Election Day,055,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_357696,057.002,Ballot 14 - Type 14,Election Day,057,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_518693,057.002,Ballot 14 - Type 14,Election Day,057,KEN MIYAGISHIMA,GREGORY Z SMITH,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_425562,052,Ballot 14 - Type 14,Election Day,052,GREGORY Z SMITH,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,JORGE SANCHEZ,JESUSITA DOLORES LUCERO,ISABELLA SOLIS,MIKE A TELLEZ,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,EUGENIA (GINA) MONTOYA ORTEGA
00273_00000_312913,056.002,Ballot 14 - Type 14,Election Day,056,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped
00273_00000_343332,062,Ballot 17 - Type 17,Election Day,062,ALEXANDER PAIGE FRESQUEZ,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,GREGORY Z SMITH,ISABELLA SOLIS,BEV COURTNEY,JORGE SANCHEZ
00273_00000_032412,056.002,Ballot 14 - Type 14,Election Day,056,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_677854,102,Ballot 16 - Type 16,Election Day,102,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_586022,057.002,Ballot 14 - Type 14,Election Day,057,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_220155,056.002,Ballot 14 - Type 14,Election Day,056,KEN MIYAGISHIMA,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_304762,055.002,Ballot 14 - Type 14,Election Day,055,WILLIAM BILL MATTIACE,MIKE A TELLEZ,skipped,GREGORY Z SMITH,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped
00273_00000_851061,056.002,Ballot 14 - Type 14,Election Day,056,WILLIAM BILL MATTIACE,ISABELLA SOLIS,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,MIKE A TELLEZ,GREGORY Z SMITH,skipped,skipped,skipped,skipped
00273_00000_376470,056.002,Ballot 14 - Type 14,Election Day,056,GREGORY Z SMITH,KEN MIYAGISHIMA,MIKE A TELLEZ,WILLIAM BILL MATTIACE,JORGE SANCHEZ,skipped,skipped,skipped,skipped,skipped
00273_00000_770927,056.002,Ballot 14 - Type 14,Election Day,056,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,KEN MIYAGISHIMA
00273_00000_911876,056.002,Ballot 14 - Type 14,Election Day,056,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00273_00000_386514,056.002,Ballot 14 - Type 14,Election Day,056,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
